stkcd,date,lh_rtnDiff,lh_volDiff,lh_stdDiff
000006.XSHE,2023-07-07,0.249505631284148,0.6783911887062675,0.24770485959253163
000006.XSHE,2023-07-11,-0.0,0.8254047857859292,0.2552360443314072
000006.XSHE,2023-07-12,0.34010301376143925,0.49639704127893103,0.403158940800513
000006.XSHE,2023-07-13,-0.9931470510213104,0.39027341428207524,0.3964889389736268
000006.XSHE,2023-07-14,-0.9909334976454052,0.7796091274785518,0.9909334976453501
000006.XSHE,2023-07-17,-0.6734269211067397,0.6418587236874947,1.0068713189362841
000006.XSHE,2023-07-18,-0.0,1.1078004398257946,0.32804929814546463
000006.XSHE,2023-07-19,0.24893976017341982,0.6398960039888881,0.2846990627397662
000006.XSHE,2023-07-20,0.0,0.8502343017806935,0.42530809433460126
000006.XSHE,2023-07-21,0.4970976262020045,1.462075404588298,0.2809348346674453
000006.XSHE,2023-07-24,-0.085643843300854,0.1302021817628627,0.1513878514191069
000006.XSHE,2023-07-25,0.12649159162087054,0.522774441538027,0.18063559393829132
000006.XSHE,2023-07-26,-0.578481421676989,0.5897278764217678,0.7259099393373797
000006.XSHE,2023-07-27,-0.17211812314664654,0.27877129231011466,0.1737584404225214
000006.XSHE,2023-07-28,-0.0,0.41711723991700367,0.24689762928362058
000006.XSHE,2023-07-31,0.251938356002775,0.2366222855544288,0.2706017201324527
000006.XSHE,2023-08-01,0.49610634733901227,0.24206996621524068,0.1538000712696795
000006.XSHE,2023-08-02,0.06627326100208816,0.18781363056423617,0.09931365733903813
000006.XSHE,2023-08-03,-0.9865662300425265,0.693154873800035,0.2613120973804368
000006.XSHE,2023-08-04,-0.17130384132538445,0.25124872014832444,0.25572106299505276
000006.XSHE,2023-08-08,-0.0,0.7736735291656206,0.3376047460140907
000006.XSHE,2023-08-09,0.0,0.3601239485062096,0.3713848907203996
000006.XSHE,2023-08-10,0.05553109976907205,0.9618235607577957,0.5803910207165944
000006.XSHE,2023-08-11,-0.0,0.014314243455356293,0.0
000006.XSHE,2023-08-14,-0.0,0.024702390759200405,0.0
000006.XSHE,2023-08-15,-0.39736600247682086,0.4212142518523253,0.4415990350284356
000006.XSHE,2023-08-16,-2.6899849273920764,0.5005336599762181,1.0322967493345319
000006.XSHE,2023-08-17,3.892574734061329,0.3211720482712191,0.42149919871386293
000006.XSHE,2023-08-18,0.6987846854723624,0.3722830419818383,0.2626378027240826
000006.XSHE,2023-08-21,0.4501470195758058,0.380032899288207,0.28082836949246176
000006.XSHE,2023-08-22,0.317628486230482,0.31237777097803776,0.3439409052081605
000006.XSHE,2023-08-24,0.27137046774100027,0.36892354893393503,0.22158168071888243
000006.XSHE,2023-08-25,0.0,1.0358998300515538,1.1765375854214066
000006.XSHE,2023-08-28,-0.6016519258654014,0.33435487046662005,0.2595036352985766
000006.XSHE,2023-08-30,-0.5747978519123383,0.3554706113365624,0.5820130061448093
000006.XSHE,2023-08-31,0.027375299479854648,0.13591909500346447,0.10641122944545495
000006.XSHE,2023-09-01,-0.8627034883720879,0.4478583388847878,0.3590537674075436
000006.XSHE,2023-09-04,-0.2534323054245439,0.2643493698873338,0.3170217052183829
000006.XSHE,2023-09-05,-0.04419704185418236,0.15767023322231,0.12084519041655549
000006.XSHE,2023-09-07,-0.1111286656940812,0.22004668655167942,0.12391756945934798
000006.XSHE,2023-09-08,0.33437097171232266,0.4907977940990634,0.33437097171232266
000006.XSHE,2023-09-11,0.16738255265477145,0.2670553344410526,0.2011185710192988
000006.XSHE,2023-09-12,0.5016438812326773,1.0698342805084378,0.5908134276887829
000006.XSHE,2023-09-13,1.4982873403994366,0.32428258768372753,0.3992898689818305
000006.XSHE,2023-09-14,0.5113580613509422,0.6801231611358194,0.5064411569148843
000006.XSHE,2023-09-15,3.000010411460844,0.8120717781402936,0.6046532612246819
000006.XSHE,2023-09-18,-0.9914209561885724,0.34920065642898285,0.2820893880868037
000006.XSHE,2023-09-19,0.5008242959088334,1.270165927386233,0.4018241443919732
000006.XSHE,2023-09-20,-1.4886905025941286,0.6399352216633707,0.3712714812765001
000006.XSHE,2023-09-21,-0.24778479846778798,0.22921231547447632,0.3966477587875829
000006.XSHE,2023-09-22,0.3226879223537766,1.8374801878046592,0.4919460203407402
000006.XSHE,2023-09-25,0.07430223331103862,0.3395314438122747,0.19386011771282918
000006.XSHE,2023-09-26,-1.9955542256230496,0.7250537776021775,0.5012986460502393
000006.XSHE,2023-09-27,-0.6601226808152262,0.9841146113321149,0.49669425012796903
000006.XSHE,2023-09-28,-0.3312123974224414,0.9368182919932132,0.6024209136251236
000006.XSHE,2023-10-09,-0.11616167776046168,0.582344206892154,0.31976088574851347
000006.XSHE,2023-10-10,0.0,0.47839842897665286,0.33701162933318374
000006.XSHE,2023-10-17,-0.0,0.42547257514719555,0.433174968291165
000006.XSHE,2023-10-18,0.20537015219295932,0.6130180419752076,0.43629156322761736
000006.XSHE,2023-10-19,-0.7381905073953032,0.4178017647562752,0.6582877221931644
000006.XSHE,2023-10-20,-0.49058902143788496,0.47012297927204205,0.2690508128133899
000006.XSHE,2023-10-23,-0.33867663323520764,0.5206704750450992,0.4537609260821223
000006.XSHE,2023-10-24,0.0,0.5352411477411477,0.12325278779793045
000006.XSHE,2023-10-25,0.0,0.4695857511578099,0.49769677996422634
000006.XSHE,2023-10-26,-0.3378421476117371,0.40830550735626486,0.4020311483766619
000006.XSHE,2023-10-27,0.501354707608923,0.6629126560245177,0.32995484448034884
000006.XSHE,2023-10-30,-2.0251125972429813,0.6665638228288637,0.2983101349360209
000006.XSHE,2023-11-01,-0.9954146819214361,0.7622924032205354,0.33073455560613757
000006.XSHE,2023-11-02,0.0,0.7145186413196943,0.37273073343415114
000006.XSHE,2023-11-06,0.48979869261392184,0.47095669069898244,0.4890010248401676
000006.XSHE,2023-11-07,0.3297701894636245,0.5390529525527094,0.43032582705247613
000006.XSHE,2023-11-08,0.0,0.3893883811829497,0.2482892573677476
000006.XSHE,2023-11-09,-0.2534445478074945,0.2533112676615111,0.43198939207414827
000006.XSHE,2023-11-10,-0.0,0.6007937477103431,0.37530266343825985
000006.XSHE,2023-11-13,0.9889218085791576,0.3264755104317751,0.39480211737850374
000006.XSHE,2023-11-14,0.9859815888381941,0.4447518476665498,0.33078092012636906
000006.XSHE,2023-11-15,-0.5088883163725504,0.4627144519531542,0.33816449410562194
000006.XSHE,2023-11-16,0.5015092474348282,0.5203572366692935,0.7474416668499855
000006.XSHE,2023-11-20,0.0,0.4771151873076249,0.3985713506517209
000006.XSHE,2023-11-21,0.0,0.038847148697377216,0.0
000006.XSHE,2023-11-23,0.6946694906796631,0.20600617490857262,0.23892665226308502
000006.XSHE,2023-11-24,-0.20982943763617604,0.17089656108904505,0.19880341588130623
000006.XSHE,2023-11-28,0.252282962020765,0.38344962930658527,0.18388229978273735
000006.XSHE,2023-11-29,-0.34355857068847717,0.43684348156444425,0.3076175708404377
000006.XSHE,2023-11-30,-0.0,0.7656884704453134,0.37043655336816655
000006.XSHE,2023-12-04,-0.32903225806450787,0.33394214216735946,0.1813380281690091
000006.XSHE,2023-12-05,-0.49972813584842746,0.37179717157221603,0.3861571748169099
000006.XSHE,2023-12-06,-0.16146148941116178,0.2983089749215243,0.21002759031854915
000006.XSHE,2023-12-07,-0.4231740208345171,0.5532353807940049,0.37895853038301275
000006.XSHE,2023-12-08,-0.0,0.5768493732528621,0.40883241892210204
000006.XSHE,2023-12-11,-0.0,0.6205438310595144,0.49248559569307654
000006.XSHE,2023-12-12,0.6548715600839188,0.4595712937975822,0.3290252741198285
000006.XSHE,2023-12-13,-0.1670448999670779,0.36542528165118165,0.33194819865251535
000006.XSHE,2023-12-14,0.0,0.46456188319733416,0.3682754978480092
000006.XSHE,2023-12-15,-2.041375992302141,0.34368772578816315,0.3924552950923637
000006.XSHE,2023-12-18,0.24896824285481506,0.2975590123552573,0.14396040208031097
000006.XSHE,2023-12-19,-1.0128274092771137,0.8261605060205518,0.7602336486099395
000006.XSHE,2023-12-21,0.0,0.8086518012912756,0.3318942029592991
000006.XSHE,2023-12-22,0.0925885794365988,0.6280175305857328,0.22106957756618392
000006.XSHE,2023-12-25,-0.2480499071384282,0.3828382242830466,0.3345143624350786
000006.XSHE,2023-12-26,-0.0,0.7551244977864217,0.806317881601026
000006.XSHE,2023-12-27,0.32957383689891484,0.1967959752920491,0.12302080781913442
000006.XSHE,2023-12-28,0.0913471315407274,0.31863025272731793,0.18701054462017508
000006.XSHE,2023-12-29,0.0,0.46689958679074145,0.21860841534055625
000006.XSHE,2024-01-02,0.11432215304744364,0.35297100836784717,0.136043021273293
000006.XSHE,2024-01-03,0.16305064840958236,0.308031935078962,0.26871161126324
000006.XSHE,2024-01-04,-0.0,0.5208351050259376,0.3795162442549295
000006.XSHE,2024-01-05,0.0909439202089621,0.30350205019618093,0.30645484244207055
000006.XSHE,2024-01-08,0.07026182655324544,0.17937402505912545,0.12572546497510137
000006.XSHE,2024-01-09,-0.25393812261620713,0.18230528268886412,0.23485680939777945
000006.XSHE,2024-01-10,0.5071534227829635,0.590903278478896,0.40493645384995053
000006.XSHE,2024-01-11,0.09809668270045457,0.22905157606424956,0.08825911586138432
000006.XSHE,2024-01-12,0.5082444147313147,0.4912434496327898,0.40580755594825085
000006.XSHE,2024-01-15,0.48854028010697986,0.4960124525019457,0.41973924401782103
000006.XSHE,2024-01-16,-0.7366304591780038,0.3148358811269524,0.5619165678459661
000006.XSHE,2024-01-17,-2.0105960332406965,0.8434042744758196,0.8285443972872145
000006.XSHE,2024-01-18,-4.122799807656653,0.24215486815861736,0.6423164941382561
000006.XSHE,2024-01-19,-0.1989472393898616,0.3175251404560691,0.22889879987694509
000006.XSHE,2024-01-22,-0.4557020036947571,0.41854343125272436,0.511426100343819
000006.XSHE,2024-01-23,0.5856927796818745,0.278957688270362,0.4083164451900302
000006.XSHE,2024-01-24,0.0,0.17127755694273872,0.10922728309232958
000006.XSHE,2024-01-25,0.6443344453688843,0.33288499286920215,0.2762706473919132
000006.XSHE,2024-01-26,-0.1763563365865613,0.29507161665419046,0.18481623465159946
000006.XSHE,2024-01-29,-0.4201694333669116,0.13432149565405713,0.29543144742871735
000006.XSHE,2024-01-30,-0.2527143669131785,0.185459117234879,0.18375181960412942
000006.XSHE,2024-01-31,0.2057151014647314,0.35811271996520555,0.5552963196400993
000006.XSHE,2024-02-01,-0.03356091076185062,0.1813883709263694,0.10828436973394857
000006.XSHE,2024-02-02,0.5012694145758638,0.25573617405691257,0.31355872635901044
000006.XSHE,2024-02-05,0.5110261267220658,0.2999670707977848,0.49556396023660554
000006.XSHE,2024-02-06,-0.19103106267251438,0.29289287658666024,0.24891926348236929
000006.XSHE,2024-02-07,0.5703491096448278,0.4023089569632898,0.27593982325125943
000006.XSHE,2024-02-08,0.4057137190474964,0.13260254499472432,0.21173611600121933
000006.XSHE,2024-02-19,-1.0053604326993244,0.4166596099020521,0.4528665758945288
000006.XSHE,2024-02-21,-0.491177116163104,1.192603590228101,0.6077733602588179
000006.XSHE,2024-02-22,-3.003136544419912,0.6118103296315882,0.5777099770196908
000006.XSHE,2024-02-23,-0.9735184804701754,0.6236656673095652,0.3298017066033188
000006.XSHE,2024-02-26,-0.0,0.3780390831560742,0.37809791176043495
000006.XSHE,2024-02-27,0.9829491781598517,0.7757084400933114,0.781805137841412
000006.XSHE,2024-02-28,-0.8528830007329327,0.7701546754159831,1.313532601240146
000006.XSHE,2024-02-29,0.7430991265354817,0.6706669811877101,0.2966636047796696
000006.XSHE,2024-03-01,0.0,0.20737893784918796,0.0889216364448945
000006.XSHE,2024-03-04,-0.20162675859708298,0.3745866456708912,0.38188188293537334
000006.XSHE,2024-03-05,-2.0111026033690833,1.2941399199808157,1.2152406179971336
000006.XSHE,2024-03-07,-4.0793709993579945,0.8502329594477999,1.257541868667232
000006.XSHE,2024-03-08,-0.0,0.7716798560490609,0.39970594516049046
000006.XSHE,2024-03-12,0.0,0.6483678424138333,0.7257345595204503
000006.XSHE,2024-03-13,-0.0,0.3090362051385159,0.29244599839931834
000006.XSHE,2024-03-14,-1.0025237817899437,0.45786762949000454,0.598405668200193
000006.XSHE,2024-03-15,-0.0,1.0335593280978874,0.19669115376105376
000006.XSHE,2024-03-18,-1.0196078431372932,0.5423497530318464,1.0
000006.XSHE,2024-03-19,2.0297039219493267,0.6194174517527071,0.502499514657348
000006.XSHE,2024-03-20,1.980769230769194,0.6887278690719234,0.39922480620155326
000006.XSHE,2024-03-21,0.0,0.4042433166328833,0.2838958343614747
000006.XSHE,2024-03-22,-0.0,0.6484152590624407,0.5076182050525855
000006.XSHE,2024-03-25,0.7524271844660206,0.4110894724650612,0.6271186440677982
000006.XSHE,2024-03-26,2.9851525709328537,1.1410449781490506,0.421725155450342
000006.XSHE,2024-03-27,1.2652706731159504,0.5280858972689498,1.0102548785344483
000006.XSHE,2024-03-28,-0.19688486936548166,0.4950862167970993,0.41942392531034567
000006.XSHE,2024-03-29,0.20001493541574905,0.2978951854373177,0.22923871567339707
000006.XSHE,2024-04-01,-1.0050858232675866,0.31272100359474725,0.30191531512884817
000006.XSHE,2024-04-02,0.33889708050722916,0.5257279359545484,0.33563845473311804
000006.XSHE,2024-04-03,-0.0,0.49288367688833856,0.33569968878328565
000006.XSHE,2024-04-08,0.25778225058398524,0.4445096011344372,0.5827427863723506
000006.XSHE,2024-04-09,0.9894511542577588,0.6854966087522066,0.39348829686698505
000006.XSHE,2024-04-10,0.0,0.0826410903116829,0.1287782253905698
000006.XSHE,2024-04-11,-0.0,0.42688718271171855,0.4986970517602529
000006.XSHE,2024-04-12,-1.0244829041789785,0.79406311049303,0.3414943013929928
000006.XSHE,2024-04-15,-0.4157310704960827,0.16421716209739853,0.2309617058311568
000006.XSHE,2024-04-16,1.0162099013254733,0.5026275050812473,0.6720256096719376
000006.XSHE,2024-04-17,0.09887942615274647,0.35247349823321555,0.1800023356372134
000006.XSHE,2024-04-18,1.00566650162293,0.668303303961539,0.8396827100929259
000006.XSHE,2024-04-19,-0.6576433509880472,0.5804385756205884,0.3678497277772444
000006.XSHE,2024-04-22,-0.49374443102442367,0.30498062941145254,0.19866252014784494
000006.XSHE,2024-04-23,0.19542972034083828,0.7024160639974143,0.32848509730153574
000006.XSHE,2024-04-24,-1.5005616251071283,0.40242374113341856,0.5001872083690427
000006.XSHE,2024-04-25,-0.33359892449654754,0.4790632614384983,0.2004179585153704
000006.XSHE,2024-04-26,-1.4676272964442363,0.9365392238911157,0.48881170956006753
000006.XSHE,2024-04-29,0.11025197202902459,0.3651965458062056,0.09370883973038091
000006.XSHE,2024-04-30,0.2538030578774689,0.30074140253090287,0.1678453783190255
000006.XSHE,2024-05-07,-0.0,0.4080668970376086,0.2982732292962339
000006.XSHE,2024-05-08,0.33989475812614767,0.4149980983914629,0.25267367356510473
000006.XSHE,2024-05-09,0.0,0.30630170282699665,0.2827897954588805
000006.XSHE,2024-05-10,-3.9755873152181707,1.0380148076945084,0.6142580253677633
000006.XSHE,2024-05-15,-0.49495146578214344,0.925135842221775,0.49614989548138627
000006.XSHE,2024-05-16,-0.10671330581848351,0.42097335480184905,0.24324356473330894
000006.XSHE,2024-05-17,-2.557262663403513,1.4834126735739346,1.3777204960065166
000006.XSHE,2024-05-20,-0.3370808963737548,0.18949187587760583,0.25058188259484276
000006.XSHE,2024-05-21,0.09981342915066473,0.30827403226043754,0.1980912670836207
000006.XSHE,2024-05-22,-0.2434872208408898,0.40974023761663025,0.26968680891604907
000006.XSHE,2024-05-23,-0.0,0.3149176685833769,0.2530169792787292
000006.XSHE,2024-05-27,-0.5850466976704629,0.3339350324042782,0.3718342567940804
000006.XSHE,2024-05-28,-0.12796573120437513,0.41809147002025343,0.23937717433880645
000006.XSHE,2024-05-29,-0.3397706739348938,0.16754537093410365,0.27637427008686927
000006.XSHE,2024-05-30,-0.511544960014025,0.28247739829231544,0.2919065422794785
000006.XSHE,2024-05-31,0.33283391938032925,0.4630151044681859,0.4960505529225955
000006.XSHE,2024-06-03,-0.7857661424302413,0.7753903452227474,0.46363698581993107
000006.XSHE,2024-06-04,0.23971031179862987,0.5763423557069761,0.24264651558934566
000006.XSHE,2024-06-05,0.34246645855762425,0.5009105732376172,0.38683357233817606
000006.XSHE,2024-06-06,-0.20497228039269433,0.6790023662203671,0.379355801874266
000006.XSHE,2024-06-07,0.24067676228418267,0.47642347904203064,0.21221957190493054
000006.XSHE,2024-06-11,-0.12807375865333542,0.44570571580022494,0.18445725959351714
000006.XSHE,2024-06-12,1.0029103934628087,0.8282226622934588,0.28892709396158933
000006.XSHE,2024-06-13,-0.10233202436905178,0.34430603113249164,0.25883982634525426
000006.XSHE,2024-06-14,-0.5019013335524127,1.1464631397507292,0.597261090501203
000006.XSHE,2024-06-17,0.05019146372804955,0.1284828021631118,0.11086533239731261
000006.XSHE,2024-06-18,0.08678434144766893,0.13113262182510135,0.11515614538248271
000006.XSHE,2024-06-19,-0.23024137825859473,0.2816973516583389,0.21910786253812295
000006.XSHE,2024-06-20,-0.4781693540025962,0.3642095701194261,0.2151807508957334
000006.XSHE,2024-06-21,-0.9999999999999454,0.46347665915214165,0.30700447093889843
000006.XSHE,2024-06-24,0.23477364531766018,0.5547008307924697,0.5952770878713961
000006.XSHE,2024-06-25,-0.12427888894058327,0.3962645193655857,0.36059223403407603
000006.XSHE,2024-06-26,0.7428776396425354,0.5002235463987041,0.28404554482704214
000006.XSHE,2024-06-27,-1.5031542397222093,0.6651440910223403,0.5721088946406335
000006.XSHE,2024-06-28,0.19506080559172226,0.2873730995120672,0.155424777425683
000006.XSHE,2024-07-01,0.16155143176474715,0.3107922570561836,0.24589142184726198
000006.XSHE,2024-07-02,0.2031299360890432,0.42064824846514987,0.3782439068821334
000006.XSHE,2024-07-03,-0.33815492089583316,0.9919777697233297,0.3782907419688166
000006.XSHE,2024-07-04,-0.25966394359205025,0.45664739884393063,0.461252510552762
000006.XSHE,2024-07-05,-5.044905073140481,0.6398321907837272,0.8563631300473435
000006.XSHE,2024-07-08,-0.24276386021747828,0.2168628615142208,0.3701273517859031
000006.XSHE,2024-07-09,-0.19881397755638444,0.6568388487859754,0.4932115981687057
000006.XSHE,2024-07-12,0.10106432194610675,0.15965916225670465,0.08345462948580033
000006.XSHE,2024-07-15,-0.0,0.36645448577055917,0.2884144523371043
000006.XSHE,2024-07-16,-0.0,0.5138709604366238,0.5706371191135718
000006.XSHE,2024-07-17,-0.7421559562336307,0.6342490407144555,0.4235017367981372
000006.XSHE,2024-07-18,-0.19691119691119313,0.25896536981616075,0.28453038674033143
000006.XSHE,2024-07-19,-0.0,0.4686042099153999,0.2845303867403337
000006.XSHE,2024-07-22,-0.0,0.301616438651996,0.33548387096774
000006.XSHE,2024-07-23,-0.776291046383831,0.5565229163846162,0.6460744837646049
000006.XSHE,2024-07-24,0.1730215860359067,0.41976563973464315,0.2589039713564007
000006.XSHE,2024-07-25,4.036209864483527,0.48928111003309366,0.5686373013498828
000006.XSHE,2024-07-26,1.3246789852802865,0.618743067859355,0.3317047539877964
000006.XSHE,2024-07-29,-0.2502638243984756,0.2673392736196751,0.2017821031344796
000006.XSHE,2024-07-30,-0.0,0.7851737073886805,0.4163653260852218
000006.XSHE,2024-07-31,0.4873440988884822,0.5293043445005354,0.2454652017807538
000006.XSHE,2024-08-01,-0.0,0.33473688150310654,0.2815821819383341
000006.XSHE,2024-08-02,0.3263036598251627,0.786669446629453,0.4859229137967269
000006.XSHE,2024-08-05,0.5123024974994969,0.3564473186080718,0.46996432506736435
000006.XSHE,2024-08-06,0.16323684342547273,0.2701918956049458,0.1799279346373732
000006.XSHE,2024-08-07,0.20311563014304054,0.3095561256450795,0.2750065699289044
000006.XSHE,2024-08-08,0.4046427379760677,0.13075096838685493,0.17810260849979428
000006.XSHE,2024-08-09,0.0,0.22077408729069448,0.28042071317737177
000006.XSHE,2024-08-12,-0.148314974556237,0.26146708145306397,0.257827898635964
000006.XSHE,2024-08-13,-2.9648722064453654,0.42076116549846493,0.5675937999364057
000006.XSHE,2024-08-14,-0.0,0.44541691114153464,0.28808864265927875
000006.XSHE,2024-08-15,0.27576332131249004,0.5385293175264338,0.19355180055744384
000006.XSHE,2024-08-19,-1.010661310259635,0.390313639314788,0.3390605686032119
000006.XSHE,2024-08-21,-0.10852297919403861,0.1542260663917757,0.19815052250620896
000006.XSHE,2024-08-22,0.3281893004115186,0.4817968263099861,0.29517993170475026
000007.XSHE,2022-12-01,0.1661519109262467,0.4599447376529405,0.3338281513105199
000007.XSHE,2022-12-02,-1.0320269178509396,0.8717611920319258,0.4363999538341317
000007.XSHE,2022-12-05,0.2842154566744658,0.3652323958278224,0.3315846994535552
000007.XSHE,2022-12-06,-5.780798596781347,2.280730642258114,1.097333588821408
000007.XSHE,2022-12-07,1.0049464138500777,0.38074144588857584,0.1579828423519589
000007.XSHE,2022-12-08,2.303824513126865,0.7150972283031549,0.6293217813790293
000007.XSHE,2022-12-09,-2.0833333333332544,0.40040639304325026,0.3057851239669439
000007.XSHE,2022-12-13,3.0109789569993226,0.5047607306797004,0.7299342926058485
000007.XSHE,2022-12-14,0.0,0.8509584094392307,0.24969428309386618
000007.XSHE,2022-12-15,-0.19696217013652104,0.8325735992402659,0.49647489166647474
000007.XSHE,2022-12-16,-2.0125102543066897,0.6300823848086342,0.34157284132731003
000007.XSHE,2022-12-19,0.1937175548257226,0.8074091688216469,0.3567747772329839
000007.XSHE,2022-12-20,0.7442863189080448,0.4990912044394883,0.17196507007261422
000007.XSHE,2022-12-21,-0.17530334142244358,1.1706771124790152,0.32582241733343315
000007.XSHE,2022-12-22,0.7304558347142543,0.875141050399485,0.49493871071391893
000007.XSHE,2022-12-23,0.44406668657119025,0.4527024128686327,0.43419194282703377
000007.XSHE,2022-12-26,-3.5401999361906666,0.707058886517825,0.5920891879343149
000007.XSHE,2022-12-27,-0.10044649314831083,0.33196015486146513,0.23925247383750592
000007.XSHE,2022-12-28,2.012761884504885,0.2573818395263373,0.28527333796132964
000007.XSHE,2022-12-29,-0.6873293613837397,1.448377025776188,0.8396887964102643
000007.XSHE,2022-12-30,-0.2002562186399108,0.6985686756204121,0.36136460506449175
000007.XSHE,2023-01-03,-0.7595245022090285,0.534628304366876,0.36887734581807924
000007.XSHE,2023-01-04,-0.1583495232443827,0.8830984458881378,0.421750437519172
000007.XSHE,2023-01-05,0.6641400849212067,0.5571331199963032,0.1488114713101488
000007.XSHE,2023-01-06,-0.0,0.44911702317973884,0.44670744787431343
000007.XSHE,2023-01-09,4.942848154362182,2.7984812694345464,1.2710180968360425
000007.XSHE,2023-01-10,2.0000000000001186,0.5927172067842231,0.40000000000000235
000007.XSHE,2023-01-11,0.23515537282207377,0.9037996597319643,0.5883550101758619
000007.XSHE,2023-01-12,-0.2519167287828922,1.0408274825330122,0.3340332315353111
000007.XSHE,2023-01-13,0.3372426655189662,2.99819796205891,0.44553159481405813
000007.XSHE,2023-01-16,0.3377106587874742,2.108937619403605,1.1699262107994812
000007.XSHE,2023-01-17,0.22134675713140145,0.30220872666366627,0.2060814635361219
000007.XSHE,2023-01-18,-0.5013131976362146,2.3811973364471233,0.4661893430247832
000007.XSHE,2023-01-19,-0.29047231766673665,2.1573597828014788,0.6102325900153509
000007.XSHE,2023-01-20,-0.23178750525340844,1.7851420636616107,0.9109771785418121
000007.XSHE,2023-01-30,0.09179653136390185,0.4822793724598454,0.13490539968395793
000007.XSHE,2023-01-31,0.0,1.996190010990353,0.42068675935429456
000007.XSHE,2023-02-01,0.2061116818604472,0.14934809093500517,0.1482398716898337
000007.XSHE,2023-02-02,0.4433048934012258,1.1057670623449576,0.5393531837290055
000007.XSHE,2023-02-03,-0.49870884441578167,1.827129798903108,0.6049910571601007
000007.XSHE,2023-02-07,-0.2763040238450055,0.7637741484494154,0.42213114754098024
000007.XSHE,2023-02-10,2.002585649644355,2.2862611153642307,0.5654359481348924
000007.XSHE,2023-02-13,0.11139467471534793,2.2394314757890252,0.33418402414607024
000007.XSHE,2023-02-14,-0.33376877857610726,0.8417050042249554,0.6007838014369741
000007.XSHE,2023-02-15,-0.0,0.2509284297818641,0.20052253429131997
000007.XSHE,2023-02-16,-0.2513097576948338,0.8301344724887939,1.0052390307793058
000007.XSHE,2023-02-17,0.2968810916179325,0.6284326259268729,0.2456946965113925
000007.XSHE,2023-02-20,-1.0038334575657841,0.4743415693727939,0.33276247212124893
000007.XSHE,2023-02-21,0.2041693670339118,0.3332408105000198,0.15249164342782154
000007.XSHE,2023-02-22,-0.0,1.2316820150693408,0.401565557729927
000007.XSHE,2023-02-23,-0.2005225342913176,0.5811843658733611,0.22075875334824202
000007.XSHE,2023-02-27,0.3359494222803575,0.686806470940683,0.587911488990629
000007.XSHE,2023-02-28,0.0,1.8041484559719136,0.4191558093605081
000007.XSHE,2023-03-01,-0.0,0.6942770135461515,0.3315478300488895
000007.XSHE,2023-03-02,-0.49871890680046976,0.5338394748432289,0.569964464914825
000007.XSHE,2023-03-03,1.0025720715892665,1.1645629911883781,0.6015432429536002
000007.XSHE,2023-03-06,-0.0,0.3738780125803944,0.3414579669493909
000007.XSHE,2023-03-07,1.0104506858263769,1.2766946417043255,0.4279555845852334
000007.XSHE,2023-03-08,5.968647942520993,1.200358189514816,1.1605704332680231
000007.XSHE,2023-03-09,0.5766607493226052,1.8451843928754128,0.7568672334859423
000007.XSHE,2023-03-10,-1.6209043995451549,3.7874410618407786,0.6906576800663401
000007.XSHE,2023-03-13,0.0839568458749101,0.25150653232415754,0.23261928634130372
000007.XSHE,2023-03-15,0.0,0.5076579241438244,0.15227258672933533
000007.XSHE,2023-03-16,-0.4987523164098872,0.7492979320908859,0.3998262371219773
000007.XSHE,2023-03-17,-0.11037862714041452,0.3977335039298117,0.3065291811033463
000007.XSHE,2023-03-20,-0.0,0.5589676086376966,0.19896171317325942
000007.XSHE,2023-03-22,0.9987205459002974,0.5783803932531917,0.4398035431488092
000007.XSHE,2023-03-23,0.20050852844580755,0.4957584777293505,0.4010170568916269
000007.XSHE,2023-03-27,0.0,0.12871028189255482,0.13420874398778035
000007.XSHE,2023-03-29,-0.4092643444821882,0.3308614680730198,0.3879930256861688
000007.XSHE,2023-03-30,0.0,0.9467228503483667,0.49714990891460686
000007.XSHE,2023-03-31,0.6666666666666535,0.8617114253932942,0.42857142857142616
000007.XSHE,2023-04-04,-0.0,0.8870746677790358,0.5039138943248532
000007.XSHE,2023-04-06,-1.0555524953177964,0.43698106377683765,0.781108846535202
000007.XSHE,2023-04-10,-0.6582545132817711,1.0392852271177193,1.0009075475928957
000007.XSHE,2023-04-11,0.398407255834541,0.49520114355727995,0.2963359754141155
000007.XSHE,2023-04-12,0.7470136046897393,1.0327915516210755,0.6914506092995869
000007.XSHE,2023-04-13,-0.0,1.5332438925462544,1.0053303720155469
000007.XSHE,2023-04-18,0.11267196779866148,0.4520792471957159,0.4270710395163356
000007.XSHE,2023-04-19,3.557749203459293,4.279042804804527,2.2362994993172847
000007.XSHE,2023-04-20,-0.8263165461476153,0.7671646535282899,0.5569285443617997
000007.XSHE,2023-04-21,0.06942952573255542,0.556444682640153,0.2609012627873782
000007.XSHE,2023-04-24,0.5928424394236486,0.29383419782980186,0.23107596680410136
000007.XSHE,2023-04-25,-3.358739837398387,1.0337329380721243,0.8684476485648834
000007.XSHE,2023-04-26,1.9940660155768275,0.6583457676331814,0.3810317227216713
000007.XSHE,2023-04-27,-0.0,0.019321579857550508,0.0
000007.XSHE,2023-05-11,0.0,0.08743334633892574,0.0
000007.XSHE,2023-05-12,0.10346481217504284,0.08935649827106351,0.30323424191094656
000007.XSHE,2023-05-15,-0.2793781167497811,0.22502989214732536,0.5432352270134596
